,true_index,store_id,year,month,day,weekday,is_weekend,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,school_holiday,promotion,customers_per_day,open,predicted_sales
349,221701,281,2013,2,7,4,0,1,0,0,0,0,1,508,1,5725.3457
350,535271,101,2014,9,2,2,0,1,0,0,0,0,1,879,1,8382.793
351,171677,440,2015,6,5,5,1,1,0,0,0,1,1,769,1,8110.976
352,226127,994,2014,3,18,2,0,1,0,0,0,0,1,435,1,4721.6113
353,414979,168,2013,7,30,2,0,1,0,0,0,1,1,930,1,10700.55
354,500051,48,2013,10,27,7,1,1,0,0,0,0,0,0,0,0.0
355,329177,652,2014,2,15,6,1,1,0,0,0,0,0,501,1,4823.227
356,541113,934,2014,1,11,6,1,1,0,0,0,0,0,474,1,4331.364
357,124681,223,2014,3,29,6,1,1,0,0,0,0,0,589,1,5126.2217
358,284177,378,2014,12,26,5,1,0,0,0,1,1,0,0,0,0.0
359,90749,865,2013,7,17,3,0,1,0,0,0,0,1,624,1,6807.2993
360,237894,466,2014,1,31,5,1,1,0,0,0,0,0,861,1,7911.8247
361,506152,789,2014,2,14,5,1,1,0,0,0,0,0,546,1,4797.645
362,622882,61,2015,6,7,7,1,1,0,0,0,0,0,0,0,0.0
363,34430,765,2013,12,19,4,0,1,0,0,0,0,1,1068,1,13240.612
364,268594,673,2015,2,23,1,0,1,0,0,0,0,0,500,1,5229.023
365,368485,258,2014,6,25,3,0,1,0,0,0,0,0,444,1,4419.215
366,602478,740,2014,10,8,3,0,1,0,0,0,0,1,499,1,6937.86
367,202788,1080,2013,9,16,1,0,1,0,0,0,0,0,764,1,7898.2524
368,675955,918,2014,6,20,5,1,1,0,0,0,0,1,661,1,6179.812
369,611958,857,2013,6,22,6,1,1,0,0,0,0,0,1004,1,7371.6953
370,597571,837,2013,7,1,1,0,1,0,0,0,0,1,482,1,3595.8833
371,317074,516,2015,3,1,7,1,1,0,0,0,0,0,0,0,0.0
372,380943,446,2014,5,27,2,0,1,0,0,0,0,0,505,1,4359.8516
373,649251,835,2013,5,30,4,0,0,1,0,0,0,1,0,0,0.0
374,386136,140,2013,2,3,7,1,1,0,0,0,0,0,0,0,0.0
375,411910,207,2013,8,14,3,0,1,0,0,0,0,1,1584,1,13973.556
376,119756,961,2015,1,29,4,0,1,0,0,0,0,1,668,1,7092.8994
377,251963,772,2014,3,18,2,0,1,0,0,0,0,1,507,1,4647.98
378,292719,1089,2014,9,2,2,0,1,0,0,0,0,1,1050,1,10344.214
379,77065,521,2014,3,5,3,0,1,0,0,0,0,1,421,1,4628.0464
380,206967,823,2014,1,17,5,1,1,0,0,0,0,0,600,1,5124.1665
381,521339,436,2013,9,14,6,1,1,0,0,0,0,0,426,1,3604.8345
382,363365,483,2014,3,9,7,1,1,0,0,0,0,0,0,0,0.0
383,481077,215,2014,3,25,2,0,1,0,0,0,0,0,333,1,3489.1597
384,711386,109,2015,5,29,5,1,1,0,0,0,0,0,802,1,9185.502
385,66970,858,2013,12,16,1,0,1,0,0,0,0,1,590,1,7091.2075
386,435729,425,2015,3,5,4,0,1,0,0,0,0,1,501,1,3999.3276
387,426284,357,2015,7,24,5,1,1,0,0,0,1,0,905,1,7192.48
388,435236,255,2015,2,2,1,0,1,0,0,0,0,1,575,1,6821.5596
389,199039,798,2015,2,7,6,1,1,0,0,0,0,0,343,1,3143.229
390,99250,366,2013,3,23,6,1,1,0,0,0,0,0,304,1,2885.6646
391,580140,534,2015,4,7,2,0,1,0,0,0,1,0,510,1,6112.225
392,254820,179,2014,6,20,5,1,1,0,0,0,0,1,1176,1,10981.742
393,155130,258,2013,9,3,2,0,1,0,0,0,1,0,464,1,4592.5073
394,503682,693,2014,8,29,5,1,1,0,0,0,1,0,384,1,4414.978
395,288534,999,2013,10,24,4,0,1,0,0,0,1,1,685,1,6890.468
396,67050,834,2014,4,19,6,1,1,0,0,0,0,0,492,1,4689.302
397,174771,512,2013,10,31,4,0,1,0,0,0,1,0,1410,1,6669.656
398,442288,818,2013,4,23,2,0,1,0,0,0,0,1,662,1,5896.0107
399,606734,534,2013,10,12,6,1,1,0,0,0,0,0,606,1,5980.345
400,431156,1084,2013,12,17,2,0,1,0,0,0,0,1,1099,1,12003.589
401,424121,34,2015,3,10,2,0,1,0,0,0,0,0,861,1,7497.332
402,557753,101,2014,3,27,4,0,1,0,0,0,0,0,686,1,5131.116
403,520831,187,2015,3,2,1,0,1,0,0,0,0,1,885,1,10446.948
404,376589,20,2013,9,23,1,0,1,0,0,0,0,1,1041,1,9611.805
405,7670,828,2014,10,26,7,1,1,0,0,0,0,0,0,0,0.0
406,303546,434,2013,8,12,1,0,1,0,0,0,1,1,823,1,9959.354
407,236740,738,2015,5,4,1,0,1,0,0,0,0,1,864,1,10983.509
408,145734,351,2014,3,7,5,1,1,0,0,0,0,1,569,1,6777.109
409,134420,1020,2014,1,30,4,0,1,0,0,0,0,0,905,1,7235.147
410,691699,86,2013,8,11,7,1,1,0,0,0,0,0,0,0,0.0
411,233889,266,2015,6,17,3,0,1,0,0,0,0,1,573,1,5641.798
412,653554,608,2014,6,20,5,1,1,0,0,0,0,1,1024,1,10335.694
413,481046,708,2014,2,21,5,1,1,0,0,0,1,1,493,1,5038.232
414,423103,734,2014,2,5,3,0,1,0,0,0,0,1,605,1,6630.7954
415,693486,776,2015,6,7,7,1,1,0,0,0,0,0,0,0,0.0
416,90193,1060,2013,4,9,2,0,1,0,0,0,0,1,853,1,8122.551
417,119482,182,2014,4,29,2,0,1,0,0,0,0,1,507,1,6427.8853
418,525167,542,2013,1,16,3,0,1,0,0,0,0,0,431,1,4656.572
419,239754,602,2013,5,6,1,0,1,0,0,0,0,0,610,1,6216.3755
420,332806,101,2013,11,7,4,0,1,0,0,0,0,1,777,1,7349.318
421,142056,784,2013,6,30,7,1,1,0,0,0,0,0,0,0,0.0
422,673000,679,2013,11,17,7,1,1,0,0,0,0,0,0,0,0.0
423,567353,535,2014,8,14,4,0,1,0,0,0,1,0,793,1,7286.5728
424,696641,844,2014,2,6,4,0,1,0,0,0,0,1,516,1,4535.2603
425,628766,595,2015,5,24,7,1,1,0,0,0,0,0,0,0,0.0
426,544695,25,2013,3,30,6,1,1,0,0,0,0,0,1831,1,14211.89
427,652921,416,2014,12,3,3,0,1,0,0,0,0,1,1819,1,15954.119
428,436682,539,2015,1,22,4,0,1,0,0,0,0,0,966,1,8428.682
429,158580,77,2013,8,28,3,0,1,0,0,0,0,1,642,1,6502.618
430,184394,641,2013,7,9,2,0,1,0,0,0,0,0,493,1,3895.476
431,523534,445,2015,1,10,6,1,1,0,0,0,0,0,1201,1,7437.01
432,133026,318,2013,5,3,5,1,1,0,0,0,0,1,822,1,8573.631
433,296285,394,2013,11,13,3,0,1,0,0,0,0,0,539,1,5062.5225
434,14477,761,2014,2,7,5,1,1,0,0,0,1,1,1014,1,8397.764
435,130799,706,2015,7,28,2,0,1,0,0,0,0,1,578,1,6853.055
436,17306,41,2014,2,28,5,1,1,0,0,0,0,0,433,1,5042.739
437,617975,894,2014,7,7,1,0,1,0,0,0,1,0,958,1,7566.253
438,668657,169,2014,5,3,6,1,1,0,0,0,0,0,801,1,7478.6777
439,460228,1012,2014,6,9,1,0,0,1,0,0,0,0,0,0,0.0
440,26534,310,2013,8,29,4,0,1,0,0,0,0,1,868,1,9626.436
441,8504,1003,2014,1,22,3,0,1,0,0,0,0,1,847,1,6429.7104
442,253700,970,2013,8,28,3,0,1,0,0,0,0,1,429,1,3458.4407
443,586553,239,2013,9,27,5,1,1,0,0,0,0,1,627,1,5685.8726
444,463307,998,2015,3,16,1,0,1,0,0,0,0,1,647,1,7430.9697
445,245670,278,2013,6,14,5,1,1,0,0,0,0,0,692,1,6761.8013
446,291128,49,2015,5,26,2,0,1,0,0,0,1,0,539,1,6151.9893
447,615053,603,2013,8,28,3,0,1,0,0,0,1,1,0,0,0.0
448,263461,658,2013,4,30,2,0,1,0,0,0,0,1,824,1,8928.422
449,42414,1072,2013,2,6,3,0,1,0,0,0,0,1,786,1,7212.836
450,527688,1028,2013,10,22,2,0,1,0,0,0,1,1,587,1,5716.804
451,697845,288,2015,6,18,4,0,1,0,0,0,0,1,489,1,6043.4976
452,28136,111,2015,3,30,1,0,1,0,0,0,1,1,838,1,9736.672
453,245444,581,2015,7,14,2,0,1,0,0,0,0,1,703,1,7135.3022
454,394116,979,2013,5,12,7,1,1,0,0,0,0,0,0,0,0.0
455,601504,644,2015,2,22,7,1,1,0,0,0,0,0,0,0,0.0
456,349857,589,2013,6,3,1,0,1,0,0,0,0,1,577,1,6419.6445
457,658989,295,2014,2,25,2,0,1,0,0,0,0,0,619,1,5250.2485
458,73913,388,2013,2,18,1,0,1,0,0,0,0,1,1586,1,15502.562
459,579219,9,2014,10,4,6,1,1,0,0,0,0,0,621,1,6044.7837
460,628094,445,2013,8,29,4,0,1,0,0,0,1,1,1381,1,8413.74
461,430442,204,2013,9,5,4,0,1,0,0,0,1,0,445,1,4230.489
462,694123,296,2014,10,6,1,0,1,0,0,0,0,1,1011,1,9267.702
463,637678,497,2015,5,24,7,1,1,0,0,0,0,0,0,0,0.0
464,697006,481,2013,2,18,1,0,1,0,0,0,0,1,523,1,6117.323
465,174454,1100,2014,12,6,6,1,1,0,0,0,0,0,569,1,4580.6357
466,290329,588,2013,12,14,6,1,1,0,0,0,0,0,614,1,7009.9463
467,79977,290,2014,1,7,2,0,1,0,0,0,1,1,918,1,9000.68
468,561228,1107,2015,5,28,4,0,1,0,0,0,1,0,635,1,5642.91
469,645402,1019,2014,1,25,6,1,1,0,0,0,0,0,820,1,7191.6436
470,187053,945,2014,1,17,5,1,1,0,0,0,0,0,545,1,4795.7207
471,545699,770,2014,10,26,7,1,1,0,0,0,0,0,0,0,0.0
472,101633,1041,2013,8,15,4,0,0,1,0,0,1,1,0,0,0.0
473,281213,433,2013,7,31,3,0,1,0,0,0,1,1,898,1,10568.059
474,303302,190,2013,11,19,2,0,1,0,0,0,0,1,738,1,6906.2236
475,358148,843,2015,7,29,3,0,1,0,0,0,1,1,962,1,9648.778
476,686634,937,2013,3,27,3,0,1,0,0,0,1,1,689,1,8178.404
477,66159,333,2013,6,9,7,1,1,0,0,0,0,0,0,0,0.0
478,668588,302,2014,10,1,3,0,1,0,0,0,0,1,337,1,3905.9368
479,402857,329,2015,3,29,7,1,1,0,0,0,0,0,0,0,0.0
480,354382,1034,2014,11,8,6,1,1,0,0,0,0,0,290,1,2643.1726
481,12107,734,2015,1,10,6,1,1,0,0,0,0,0,289,1,2971.63
482,469435,892,2013,10,10,4,0,1,0,0,0,0,1,861,1,8332.822
483,500089,96,2013,4,4,4,0,1,0,0,0,1,0,532,1,4794.4683
484,290988,578,2015,6,23,2,0,1,0,0,0,0,0,762,1,6265.167
485,178794,593,2014,4,9,3,0,1,0,0,0,0,0,1035,1,7238.561
486,624708,958,2014,5,6,2,0,1,0,0,0,0,1,595,1,5225.565
487,677489,944,2014,9,5,5,1,1,0,0,0,1,1,1135,1,7634.345
488,298677,524,2013,11,15,5,1,1,0,0,0,0,0,913,1,9279.732
489,703190,311,2013,12,23,1,0,1,0,0,0,1,0,1049,1,11098.126
490,130811,501,2015,2,18,3,0,1,0,0,0,1,1,615,1,5746.6714
491,110239,1039,2013,7,31,3,0,1,0,0,0,1,1,1233,1,10992.654
492,624648,511,2014,7,14,1,0,1,0,0,0,0,1,863,1,8622.38
493,217090,58,2015,7,30,4,0,1,0,0,0,0,1,594,1,6964.873
494,110364,963,2015,7,24,5,1,1,0,0,0,1,0,717,1,6150.2104
495,678970,860,2014,1,23,4,0,1,0,0,0,0,1,638,1,4868.653
496,418148,114,2015,6,8,1,0,1,0,0,0,0,0,515,1,5111.5435
497,445220,20,2013,2,13,3,0,1,0,0,0,1,0,753,1,6381.7886
498,126944,33,2013,6,20,4,0,1,0,0,0,0,1,743,1,8400.491
499,349411,255,2013,2,19,2,0,1,0,0,0,0,1,621,1,6167.946
500,630781,458,2014,9,21,7,1,1,0,0,0,0,0,0,0,0.0
501,463948,963,2013,8,24,6,1,1,0,0,0,0,0,354,1,3276.3608
502,452373,167,2015,6,7,7,1,1,0,0,0,0,0,0,0,0.0
503,324245,849,2015,4,18,6,1,1,0,0,0,0,0,861,1,7998.3384
504,222694,208,2014,6,29,7,1,1,0,0,0,0,0,0,0,0.0
505,48646,85,2013,11,9,6,1,1,0,0,0,0,0,687,1,5185.4707
506,626354,341,2014,8,3,7,1,1,0,0,0,0,0,0,0,0.0
507,651600,841,2015,3,13,5,1,1,0,0,0,0,0,425,1,3378.6409
508,85679,234,2013,11,27,3,0,1,0,0,0,0,0,787,1,7223.6445
509,183869,333,2014,10,12,7,1,1,0,0,0,0,0,0,0,0.0
510,283159,78,2013,4,14,7,1,1,0,0,0,0,0,0,0,0.0
511,634703,764,2014,1,12,7,1,1,0,0,0,0,0,0,0,0.0
512,706142,5,2013,9,8,7,1,1,0,0,0,0,0,0,0,0.0
513,522728,547,2015,4,4,6,1,1,0,0,0,0,0,688,1,6938.6357
514,663580,705,2014,5,3,6,1,1,0,0,0,0,0,686,1,6456.553
515,46119,244,2013,12,27,5,1,1,0,0,0,1,0,534,1,4971.574
516,250823,513,2014,12,10,3,0,1,0,0,0,0,0,1681,1,13167.698
517,613782,894,2014,3,22,6,1,1,0,0,0,0,0,753,1,6388.503
518,200809,974,2013,2,5,2,0,1,0,0,0,0,1,1806,1,13693.355
519,269386,814,2014,6,15,7,1,1,0,0,0,0,0,0,0,0.0
520,288820,989,2015,3,20,5,1,1,0,0,0,0,1,637,1,6372.937
521,365858,135,2013,9,22,7,1,1,0,0,0,0,0,0,0,0.0
522,616253,425,2015,4,13,1,0,1,0,0,0,0,1,590,1,5393.5527
523,260287,875,2013,8,10,6,1,1,0,0,0,0,0,352,1,3274.4075
524,168584,914,2014,6,8,7,1,1,0,0,0,0,0,0,0,0.0
525,667415,1017,2013,10,3,4,0,0,1,0,0,0,0,0,0,0.0
526,666578,880,2015,5,25,1,0,0,1,0,0,0,0,0,0,0.0
527,443663,813,2014,3,17,1,0,1,0,0,0,0,1,845,1,8684.357
528,103282,374,2014,5,5,1,0,1,0,0,0,0,1,1097,1,10838.702
529,659814,883,2015,7,22,3,0,1,0,0,0,1,0,417,1,3420.8357
530,204523,348,2013,8,22,4,0,1,0,0,0,1,0,665,1,6432.362
531,105679,529,2013,4,26,5,1,1,0,0,0,0,1,777,1,6716.784
532,571093,758,2013,8,31,6,1,1,0,0,0,0,0,415,1,3999.0762
533,41097,698,2013,8,17,6,1,1,0,0,0,0,0,1706,1,12477.94
534,139328,1115,2013,11,5,2,0,1,0,0,0,0,1,411,1,6014.2085
535,338773,216,2013,8,20,2,0,1,0,0,0,1,0,676,1,4392.9673
536,196518,753,2014,7,27,7,1,1,0,0,0,0,0,0,0,0.0
537,283593,736,2014,4,14,1,0,1,0,0,0,1,1,641,1,8023.3228
538,260425,229,2015,6,26,5,1,1,0,0,0,0,0,653,1,7009.004
539,8772,1078,2015,4,25,6,1,1,0,0,0,0,0,438,1,3753.9775
540,165827,715,2014,6,19,4,0,1,0,0,0,0,1,688,1,6977.301
541,711567,748,2014,8,12,2,0,1,0,0,0,1,0,344,1,3459.8943
542,25887,202,2013,12,8,7,1,1,0,0,0,0,0,0,0,0.0
543,46929,626,2015,2,6,5,1,1,0,0,0,0,1,922,1,10190.66
544,252401,364,2014,6,10,2,0,1,0,0,0,0,0,660,1,5508.769
545,544688,791,2015,2,14,6,1,1,0,0,0,0,0,831,1,8588.115
546,630754,8,2013,9,7,6,1,1,0,0,0,0,0,307,1,2513.5793
547,355922,33,2014,10,20,1,0,1,0,0,0,0,1,932,1,10578.509
548,553915,54,2013,11,25,1,0,1,0,0,0,0,0,560,1,5510.1865
549,491425,59,2014,6,3,2,0,1,0,0,0,0,1,691,1,7712.339
550,42394,681,2014,12,29,1,0,1,0,0,0,1,0,431,1,3700.9165
551,178531,267,2013,12,13,5,1,1,0,0,0,0,0,1510,1,11528.882
552,63227,39,2013,1,7,1,0,1,0,0,0,0,1,1046,1,9835.999
553,513313,557,2013,7,30,2,0,1,0,0,0,1,1,721,1,6680.758
554,522520,1058,2013,8,29,4,0,1,0,0,0,1,1,678,1,7156.4204
555,492008,99,2015,2,9,1,0,1,0,0,0,0,0,431,1,4459.2026
556,26376,641,2014,2,13,4,0,1,0,0,0,0,0,560,1,4798.79
557,141308,537,2015,2,13,5,1,1,0,0,0,0,0,646,1,5156.993
558,695853,198,2014,5,2,5,1,1,0,0,0,1,1,493,1,4264.149
559,699596,994,2015,6,20,6,1,1,0,0,0,0,0,257,1,2323.103
560,11724,1034,2014,2,14,5,1,1,0,0,0,0,0,796,1,6594.1055
561,475449,1068,2014,10,9,4,0,1,0,0,0,0,1,293,1,4287.4204
562,77094,264,2013,8,7,3,0,1,0,0,0,0,0,837,1,5407.969
563,596587,427,2013,5,28,2,0,1,0,0,0,1,1,829,1,9164.23
564,424708,663,2014,2,3,1,0,1,0,0,0,0,1,803,1,8442.454
565,133400,452,2015,6,9,2,0,1,0,0,0,0,0,438,1,4749.4453
566,372317,78,2015,1,15,4,0,1,0,0,0,0,1,502,1,4621.0605
567,469875,487,2014,11,21,5,1,1,0,0,0,0,0,640,1,6223.974
568,489986,960,2015,5,20,3,0,1,0,0,0,0,1,614,1,6992.111
569,76537,209,2013,11,14,4,0,1,0,0,0,0,0,582,1,4964.6465
570,228691,506,2013,6,28,5,1,1,0,0,0,0,0,794,1,7521.6753
571,500104,789,2015,5,7,4,0,1,0,0,0,0,1,522,1,4109.355
572,351509,257,2013,4,2,2,0,1,0,0,0,1,0,916,1,6792.593
573,403418,367,2014,10,27,1,0,1,0,0,0,0,0,520,1,5155.425
574,141754,264,2014,7,29,2,0,1,0,0,0,1,1,813,1,7353.7197
575,708723,464,2015,4,29,3,0,1,0,0,0,0,1,1234,1,10128.752
576,606514,459,2014,6,6,5,1,1,0,0,0,0,1,1228,1,10468.227
577,573456,841,2014,12,10,3,0,1,0,0,0,0,0,411,1,3230.018
578,412036,675,2013,11,21,4,0,1,0,0,0,0,1,675,1,7211.3022
579,454167,150,2015,5,5,2,0,1,0,0,0,0,1,824,1,9192.31
580,536326,808,2015,6,26,5,1,1,0,0,0,0,0,585,1,6690.356
581,195050,4,2014,3,11,2,0,1,0,0,0,0,0,1092,1,6850.6235
582,401658,104,2015,3,8,7,1,1,0,0,0,0,0,0,0,0.0
583,666654,241,2013,7,8,1,0,1,0,0,0,0,0,620,1,4953.9805
584,549369,17,2013,3,15,5,1,1,0,0,0,0,0,823,1,6399.8975
585,525044,844,2014,12,15,1,0,1,0,0,0,0,1,582,1,6674.785
586,92889,1112,2014,4,11,5,1,1,0,0,0,0,0,700,1,6745.6626
587,417990,639,2014,6,24,2,0,1,0,0,0,0,0,418,1,4074.7969
588,560400,968,2013,12,2,1,0,1,0,0,0,0,1,1339,1,13147.461
589,332572,329,2013,11,9,6,1,1,0,0,0,0,0,429,1,4129.07
590,380004,365,2014,1,21,2,0,1,0,0,0,0,1,571,1,5792.9688
591,380320,682,2014,10,7,2,0,1,0,0,0,0,1,2045,1,13894.28
592,485277,1084,2015,5,8,5,1,1,0,0,0,0,1,810,1,7425.9033
593,214984,1107,2015,7,23,4,0,1,0,0,0,0,0,590,1,5355.233
594,347030,601,2014,1,1,3,0,0,1,0,0,1,0,0,0,0.0
595,554331,450,2013,8,2,5,1,1,0,0,0,1,1,1138,1,9343.21
596,180182,808,2014,8,20,3,0,1,0,0,0,1,1,589,1,7668.849
597,91585,226,2013,5,31,5,1,1,0,0,0,0,1,1038,1,11657.745
598,337287,224,2013,6,1,6,1,1,0,0,0,0,0,432,1,4423.6426
599,5922,364,2013,12,10,2,0,1,0,0,0,0,0,592,1,5468.1045
600,668590,483,2013,5,27,1,0,1,0,0,0,0,1,787,1,7032.436
601,162038,536,2014,11,1,6,1,0,1,0,0,0,0,0,0,0.0
602,570046,346,2014,12,5,5,1,1,0,0,0,0,1,857,1,9955.038
603,125515,1010,2015,6,10,3,0,1,0,0,0,0,0,618,1,5157.1206
604,631827,927,2014,1,24,5,1,1,0,0,0,0,1,774,1,6876.6777
605,488238,476,2013,4,10,3,0,1,0,0,0,0,1,670,1,6546.8755
606,595013,309,2015,4,6,1,0,0,0,1,0,1,0,0,0,0.0
607,669612,190,2014,3,21,5,1,1,0,0,0,0,1,684,1,6883.8784
608,522340,1065,2015,4,25,6,1,1,0,0,0,0,0,320,1,2691.5999
609,145188,429,2014,5,18,7,1,1,0,0,0,0,0,0,0,0.0
610,29075,893,2014,3,9,7,1,1,0,0,0,0,0,0,0,0.0
611,620257,113,2013,6,8,6,1,1,0,0,0,0,0,789,1,6939.625
612,423909,184,2014,6,21,6,1,1,0,0,0,0,0,486,1,4957.2046
613,5513,885,2014,10,9,4,0,1,0,0,0,1,1,862,1,6817.6753
614,157741,331,2014,1,18,6,1,1,0,0,0,0,0,597,1,4744.8843
615,403411,805,2015,3,6,5,1,1,0,0,0,0,1,557,1,6651.504
616,668630,379,2014,6,26,4,0,1,0,0,0,0,0,432,1,3720.5032
617,679924,454,2014,10,31,5,1,0,1,0,0,1,0,0,0,0.0
618,127691,780,2013,1,26,6,1,1,0,0,0,0,0,263,1,2080.1184
619,350679,712,2013,5,24,5,1,1,0,0,0,1,0,501,1,5927.8945
620,176758,876,2014,7,6,7,1,1,0,0,0,0,0,0,0,0.0
621,468908,675,2013,12,25,3,0,0,0,0,1,1,0,0,0,0.0
622,491932,1112,2015,3,17,2,0,1,0,0,0,0,1,777,1,8233.227
623,528951,645,2015,5,18,1,0,1,0,0,0,0,1,1573,1,14751.463
624,708502,271,2015,5,15,5,1,1,0,0,0,1,0,788,1,6980.227
625,225772,664,2013,4,3,3,0,1,0,0,0,0,0,537,1,4211.0396
626,646442,680,2013,8,5,1,0,1,0,0,0,0,0,823,1,6818.9824
627,65737,534,2013,3,21,4,0,1,0,0,0,0,1,503,1,6751.6426
628,495271,3,2014,5,30,5,1,1,0,0,0,0,0,965,1,9045.973
629,678378,877,2013,12,30,1,0,1,0,0,0,1,0,1155,1,10333.376
630,540127,674,2014,9,11,4,0,1,0,0,0,0,0,898,1,6687.8667
631,655764,396,2013,9,5,4,0,1,0,0,0,0,0,1204,1,8459.269
632,668040,931,2013,4,6,6,1,1,0,0,0,0,0,251,1,1998.6986
633,5574,578,2014,9,3,3,0,1,0,0,0,0,1,909,1,8538.452
634,540911,409,2014,7,11,5,1,1,0,0,0,0,0,467,1,4598.29
635,234996,206,2013,5,18,6,1,1,0,0,0,0,0,498,1,4461.464
636,144721,108,2013,12,21,6,1,1,0,0,0,0,0,1180,1,11476.742
637,454454,760,2015,7,19,7,1,1,0,0,0,0,0,0,0,0.0
638,42681,922,2014,6,6,5,1,1,0,0,0,0,1,750,1,7276.9243
639,685198,1080,2013,12,4,3,0,1,0,0,0,0,1,920,1,10828.804
640,245786,845,2013,1,13,7,1,1,0,0,0,0,0,0,0,0.0
641,489190,1014,2014,11,26,3,0,1,0,0,0,0,1,1417,1,13491.757
642,452872,554,2013,3,2,6,1,1,0,0,0,0,0,345,1,3193.613
643,438242,971,2014,9,12,5,1,1,0,0,0,0,0,882,1,6783.239
644,173708,736,2013,7,3,3,0,1,0,0,0,0,1,550,1,6051.659
645,500897,1113,2013,3,13,3,0,1,0,0,0,0,0,617,1,5252.407
646,252009,345,2015,1,17,6,1,1,0,0,0,0,0,313,1,2852.261
647,489277,358,2014,1,27,1,0,1,0,0,0,0,0,974,1,7237.578
648,217799,27,2013,8,31,6,1,1,0,0,0,0,0,909,1,7174.9204
649,570087,210,2013,2,27,3,0,1,0,0,0,0,0,266,1,2305.3157
650,277343,1087,2013,9,21,6,1,1,0,0,0,0,0,530,1,4846.1206
651,246393,344,2015,5,11,1,0,1,0,0,0,1,0,1258,1,8486.206
652,333826,116,2014,2,24,1,0,1,0,0,0,0,0,764,1,6489.164
653,273126,385,2013,5,9,4,0,0,1,0,0,0,0,0,0,0.0
654,633257,139,2015,7,7,2,0,1,0,0,0,0,0,402,1,4756.249
655,536436,837,2013,3,20,3,0,1,0,0,0,0,1,274,1,1536.3506
656,392807,151,2014,3,22,6,1,1,0,0,0,0,0,642,1,6149.768
657,9658,325,2015,6,5,5,1,1,0,0,0,0,1,727,1,7023.7637
658,672437,1096,2013,2,10,7,1,1,0,0,0,0,0,0,0,0.0
659,495729,255,2014,7,4,5,1,1,0,0,0,0,1,595,1,5688.8657
660,463735,916,2013,7,27,6,1,1,0,0,0,0,0,581,1,5246.5044
661,639793,784,2014,1,23,4,0,1,0,0,0,0,1,797,1,7067.8843
662,480953,632,2013,2,15,5,1,1,0,0,0,0,0,807,1,6025.21
663,410159,391,2013,2,18,1,0,1,0,0,0,0,1,950,1,9823.593
664,615202,398,2015,2,17,2,0,1,0,0,0,0,1,615,1,5987.6157
665,293906,929,2014,5,5,1,0,1,0,0,0,0,1,904,1,9601.797
666,392923,294,2014,2,10,1,0,1,0,0,0,0,0,946,1,6552.001
667,196232,319,2014,7,7,1,0,1,0,0,0,0,0,783,1,7513.367
668,596255,75,2015,3,7,6,1,1,0,0,0,0,0,621,1,6390.389
669,549235,178,2013,6,14,5,1,1,0,0,0,0,0,943,1,7661.0566
670,230156,779,2013,3,7,4,0,1,0,0,0,0,1,807,1,6982.5156
671,597117,737,2014,11,25,2,0,1,0,0,0,0,1,1077,1,8955.437
672,685371,305,2014,2,21,5,1,1,0,0,0,0,1,502,1,4987.8325
673,646858,454,2014,1,11,6,1,1,0,0,0,0,0,257,1,2166.1406
674,251679,218,2013,11,8,5,1,1,0,0,0,0,1,693,1,5065.8496
675,67256,820,2013,6,5,3,0,1,0,0,0,0,1,1138,1,11491.666
676,241647,898,2013,7,1,1,0,1,0,0,0,0,1,1057,1,10420.149
677,84242,125,2014,7,3,4,0,1,0,0,0,0,1,1877,1,14593.738
678,264455,829,2013,10,10,4,0,1,0,0,0,0,1,808,1,7034.239
679,700950,451,2015,6,6,6,1,1,0,0,0,0,0,482,1,5523.733
680,466720,78,2015,1,27,2,0,1,0,0,0,0,1,519,1,4750.8193
681,220602,301,2015,3,8,7,1,1,0,0,0,0,0,0,0,0.0
682,437208,781,2013,2,12,2,0,1,0,0,0,0,0,670,1,5091.4937
683,88172,255,2015,7,1,3,0,1,0,0,0,1,1,698,1,7277.681
684,441975,450,2014,11,9,7,1,1,0,0,0,0,0,0,0,0.0
685,66246,132,2015,1,28,3,0,1,0,0,0,0,1,603,1,6391.2915
686,400714,704,2014,4,1,2,0,1,0,0,0,0,1,1343,1,12354.615
687,629670,956,2013,11,28,4,0,1,0,0,0,0,0,512,1,4367.324
688,354403,1105,2014,10,13,1,0,1,0,0,0,1,0,425,1,3851.1196
689,229713,395,2015,5,8,5,1,1,0,0,0,0,1,583,1,5686.0117
690,392982,224,2013,2,12,2,0,1,0,0,0,0,0,342,1,3843.7864
691,16858,291,2015,3,28,6,1,1,0,0,0,0,0,456,1,4193.53
692,201905,86,2013,6,5,3,0,1,0,0,0,0,1,673,1,5398.101
693,53626,963,2013,5,23,4,0,1,0,0,0,0,0,1106,1,8856.305
694,475129,246,2014,2,4,2,0,1,0,0,0,0,1,1058,1,8807.19
695,504712,846,2013,9,26,4,0,1,0,0,0,0,1,786,1,6912.898
696,600087,476,2014,9,24,3,0,1,0,0,0,0,0,560,1,4611.5366
697,230229,773,2015,6,15,1,0,1,0,0,0,0,1,921,1,8503.27
698,675976,1108,2013,12,17,2,0,1,0,0,0,0,1,1101,1,12537.022
699,137686,147,2014,6,30,1,0,1,0,0,0,0,1,1199,1,12336.928
700,582562,929,2013,8,5,1,0,1,0,0,0,0,0,1015,1,7234.526
